Id,Pid,Lvl,"Method","GlobalId","Par01","Par02","Par03","Par04","Par05","Par06","Par07","Par08","Par09"
147606,103546,1,"IfcSimplePropertyTemplate","0zMVk4_jRzret4c6_Z7fav","FanType","","","IfcLabel","P_ENUMERATEDVALUE","IfcFanTypeEnum","CENTRIFUGALFORWARDCURVED,CENTRIFUGALRADIAL,CENTRIFUGALBACKWARDINCLINEDCURVED,CENTRIFUGALAIRFOIL,TUBEAXIAL,VANEAXIAL,PROPELLORAXIAL,USERDEFINED,NOTDEFINED","PredefinedType",""
147609,103546,1,"IfcSimplePropertyTemplate","2Ck3pSLaTtARnAsK9XZuJC","PumpType","","","IfcLabel","P_ENUMERATEDVALUE","IfcPumpTypeEnum","CIRCULATOR,ENDSUCTION,SPLITCASE,SUBMERSIBLEPUMP,SUMPPUMP,VERTICALINLINE,VERTICALTURBINE,USERDEFINED,NOTDEFINED","PredefinedType",""
147612,103546,1,"IfcSimplePropertyTemplate","36gLk_rgvWRdiMxLyRclrz","CableCarrierSegmentType","","","IfcLabel","P_ENUMERATEDVALUE","IfcCableCarrierSegmentTypeEnum","CABLELADDERSEGMENT,CABLETRAYSEGMENT,CABLETRUNKINGSEGMENT,CONDUITSEGMENT,USERDEFINED,NOTDEFINED","PredefinedType",""
147615,103546,1,"IfcSimplePropertyTemplate","2h7gey2qxhzINWv2_9S7_o","CableSegmentType","","","IfcLabel","P_ENUMERATEDVALUE","IfcCableSegmentTypeEnum","BUSBARSEGMENT,CABLESEGMENT,CONDUCTORSEGMENT,CORESEGMENT,USERDEFINED,NOTDEFINED","PredefinedType",""
147618,103546,1,"IfcSimplePropertyTemplate","1CRJkP8e0dnNJW_R88f3xd","DuctSegmentType","","","IfcLabel","P_ENUMERATEDVALUE","IfcDuctSegmentTypeEnum","RIGIDSEGMENT,FLEXIBLESEGMENT,USERDEFINED,NOTDEFINED","PredefinedType",""
147621,103546,1,"IfcSimplePropertyTemplate","3MRg5_pYQIS7vlG44GxmLV","PipeSegmentType","","","IfcLabel","P_ENUMERATEDVALUE","IfcPipeSegmentTypeEnum","CULVERT,FLEXIBLESEGMENT,RIGIDSEGMENT,GUTTER,SPOOL,USERDEFINED,NOTDEFINED","PredefinedType",""
147624,103546,1,"IfcSimplePropertyTemplate","3dMTBFCFQBVchEXFm$YZYr","ElectricFlowStorageDeviceType","","","IfcLabel","P_ENUMERATEDVALUE","IfcElectricFlowStorageDeviceTypeEnum","BATTERY,CAPACITORBANK,HARMONICFILTER,INDUCTORBANK,UPS,USERDEFINED,NOTDEFINED","PredefinedType",""
147627,103546,1,"IfcSimplePropertyTemplate","0CQNnY5u6Fmg41Z9sHgqDw","TankType","","","IfcLabel","P_ENUMERATEDVALUE","IfcTankTypeEnum","BASIN,BREAKPRESSURE,EXPANSION,FEEDANDEXPANSION,PRESSUREVESSEL,STORAGE,VESSEL,USERDEFINED,NOTDEFINED","PredefinedType",""
147630,103546,1,"IfcSimplePropertyTemplate","1VJu8qRs8YY2B0A18WpR9Z","AirTerminalType","","","IfcLabel","P_ENUMERATEDVALUE","IfcAirTerminalTypeEnum","DIFFUSER,GRILLE,LOUVRE,REGISTER,USERDEFINED,NOTDEFINED","PredefinedType",""
147633,103546,1,"IfcSimplePropertyTemplate","2TN67fEXPm0NEdHAlMGTJf","AudioVisualApplianceType","","","IfcLabel","P_ENUMERATEDVALUE","IfcAudioVisualApplianceTypeEnum","AMPLIFIER,CAMERA,DISPLAY,MICROPHONE,PLAYER,PROJECTOR,RECEIVER,SPEAKER,SWITCHER,TELEPHONE,TUNER,USERDEFINED,NOTDEFINED","PredefinedType",""
147636,103546,1,"IfcSimplePropertyTemplate","06rpyua65qw7Z30KLmmcT$","CommunicationsApplianceType","","","IfcLabel","P_ENUMERATEDVALUE","IfcCommunicationsApplianceTypeEnum","ANTENNA,COMPUTER,FAX,GATEWAY,MODEM,NETWORKAPPLIANCE,NETWORKBRIDGE,NETWORKHUB,PRINTER,REPEATER,ROUTER,SCANNER,USERDEFINED,NOTDEFINED","PredefinedType",""
147639,103546,1,"IfcSimplePropertyTemplate","28KUFBtuP_O6hdSsVxVGIh","ElectricApplianceType","","","IfcLabel","P_ENUMERATEDVALUE","IfcElectricApplianceTypeEnum","DISHWASHER,ELECTRICCOOKER,FREESTANDINGELECTRICHEATER,FREESTANDINGFAN,FREESTANDINGWATERHEATER,FREESTANDINGWATERCOOLER,FREEZER,FRIDGE_FREEZER,HANDDRYER,KITCHENMACHINE,MICROWAVE,PHOTOCOPIER,REFRIGERATOR,TUMBLEDRYER,VENDINGMACHINE,WASHINGMACHINE,USERDEFINED,NOTDEFINED","PredefinedType",""
147642,103546,1,"IfcSimplePropertyTemplate","3ox7LXyvSzw0gmKjJ7PnyZ","FireSuppressionTerminalType","","","IfcLabel","P_ENUMERATEDVALUE","IfcFireSuppressionTerminalTypeEnum","BREECHINGINLET,FIREHYDRANT,HOSEREEL,SPRINKLER,SPRINKLERDEFLECTOR,USERDEFINED,NOTDEFINED","PredefinedType",""
147645,103546,1,"IfcSimplePropertyTemplate","3VWrvXNhCurUqhVRUnyIHp","LampType","","","IfcLabel","P_ENUMERATEDVALUE","IfcLampTypeEnum","COMPACTFLUORESCENT,FLUORESCENT,HALOGEN,HIGHPRESSUREMERCURY,HIGHPRESSURESODIUM,LED,METALHALIDE,OLED,TUNGSTENFILAMENT,USERDEFINED,NOTDEFINED","PredefinedType",""
147648,103546,1,"IfcSimplePropertyTemplate","0KJmgh$Ryr1hMdcf2f6grm","LightFixtureType","","","IfcLabel","P_ENUMERATEDVALUE","IfcLightFixtureTypeEnum","POINTSOURCE,DIRECTIONSOURCE,SECURITYLIGHTING,USERDEFINED,NOTDEFINED","PredefinedType",""
147651,103546,1,"IfcSimplePropertyTemplate","2nXmoLgyeL9vJHTl7HrdH9","MedicalDeviceType","","","IfcLabel","P_ENUMERATEDVALUE","IfcMedicalDeviceTypeEnum","AIRSTATION,FEEDAIRUNIT,OXYGENGENERATOR,OXYGENPLANT,VACUUMSTATION,USERDEFINED,NOTDEFINED","PredefinedType",""
147654,103546,1,"IfcSimplePropertyTemplate","0WhSTHAOuc7SSnhRfj1pYd","OutletType","","","IfcLabel","P_ENUMERATEDVALUE","IfcOutletTypeEnum","AUDIOVISUALOUTLET,COMMUNICATIONSOUTLET,POWEROUTLET,DATAOUTLET,TELEPHONEOUTLET,USERDEFINED,NOTDEFINED","PredefinedType",""
147657,103546,1,"IfcSimplePropertyTemplate","2sko2qNMG549A8R6Ll2kC6","SanitaryTerminalType","","","IfcLabel","P_ENUMERATEDVALUE","IfcSanitaryTerminalTypeEnum","BATH,BIDET,CISTERN,SHOWER,SINK,SANITARYFOUNTAIN,TOILETPAN,URINAL,WASHHANDBASIN,WCSEAT,USERDEFINED,NOTDEFINED","PredefinedType",""
147659,103546,1,"IfcSimplePropertyTemplate","05c7le9v5_qzLBtobOWEIP","SpaceHeaterType","","","IfcLabel","P_ENUMERATEDVALUE","IfcSpaceHeaterTypeEnum","CONVECTOR,RADIATOR,USERDEFINED,NOTDEFINED","PredefinedType",""
147662,103546,1,"IfcSimplePropertyTemplate","0Kox5kCu4fZ9QVL3vTQ7pr","StackTerminalType","","","IfcLabel","P_ENUMERATEDVALUE","IfcStackTerminalTypeEnum","BIRDCAGE,COWL,RAINWATERHOPPER,USERDEFINED,NOTDEFINED","PredefinedType",""
147665,103546,1,"IfcSimplePropertyTemplate","26dIwNRmCmy72UDfq11yey","WasteTerminalType","","","IfcLabel","P_ENUMERATEDVALUE","IfcWasteTerminalTypeEnum","FLOORTRAP,FLOORWASTE,GULLYSUMP,GULLYTRAP,ROOFDRAIN,WASTEDISPOSALUNIT,WASTETRAP,USERDEFINED,NOTDEFINED","PredefinedType",""
147668,103546,1,"IfcSimplePropertyTemplate","1aIyiaPs78BX21ZbwVS2l$","DuctSilencerType","","","IfcLabel","P_ENUMERATEDVALUE","IfcDuctSilencerTypeEnum","FLATOVAL,RECTANGULAR,ROUND,USERDEFINED,NOTDEFINED","PredefinedType",""
147671,103546,1,"IfcSimplePropertyTemplate","24kZgBUh$Y7lHbzBcr5GXz","FilterType","","","IfcLabel","P_ENUMERATEDVALUE","IfcFilterTypeEnum","AIRPARTICLEFILTER,COMPRESSEDAIRFILTER,ODORFILTER,OILFILTER,STRAINER,WATERFILTER,USERDEFINED,NOTDEFINED","PredefinedType",""
147674,103546,1,"IfcSimplePropertyTemplate","1KbQzxcDpBQ74M9_NMHYvQ","InterceptorType","","","IfcLabel","P_ENUMERATEDVALUE","IfcInterceptorTypeEnum","CYCLONIC,GREASE,OIL,PETROL,USERDEFINED,NOTDEFINED","PredefinedType",""
161458,103546,1,"IfcSimplePropertyTemplate","1ilID9tR8D35bc5sY4Duou","CurtainWallType","This enumeration defines the valid types of curtain wall that can be predefined using the enumeration values.","","IfcLabel","P_ENUMERATEDVALUE","IfcCurtainWallTypeEnum","USERDEFINED,NOTDEFINED","PredefinedType","This enumeration defines the valid types of curtain wall that can be predefined using the enumeration values."
161507,103546,1,"IfcSimplePropertyTemplate","3rk0ACuDPoI9CIuVT3Am2e","TransportElementType","Enumeration defining the transport element type.","","IfcLabel","P_ENUMERATEDVALUE","IfcTransportElementTypeEnum","ELEVATOR,ESCALATOR,MOVINGWALKWAY,CRANEWAY,LIFTINGGEAR,USERDEFINED,NOTDEFINED","PredefinedType","Enumeration defining the transport element type."
175034,103546,1,"IfcSimplePropertyTemplate","0dg63JivuksfjDUA40Pval","SpatialZoneType","This enumeration defines the range of different types of spatial zones that can further specify an IfcSpatialZoneTypeEnum.","","IfcLabel","P_ENUMERATEDVALUE","IfcSpatialZoneTypeEnum","CONSTRUCTION,FIRESAFETY,LIGHTING,OCCUPANCY,SECURITY,THERMAL,TRANSPORT,VENTILATION,USERDEFINED,NOTDEFINED","PredefinedType","This enumeration defines the range of different types of spatial zones that can further specify an IfcSpatialZoneTypeEnum."
175585,103546,1,"IfcSimplePropertyTemplate","3_v8VDjsI_zk6Y59Xm5kmm","Typ uživatelsky definovaný","Tento typ se volí v případě, že výčet typů neobsahuje potřebný typ.","","IfcText","P_SINGLEVALUE","","","",""
103970,100,1,"IfcPropertySetTemplate","0uQhEQfaYVKR1moGbhmg2z","CZ_ConstituentMaterial","Materiál - sestava","","","","","","",""
103971,103970,1,"IfcSimplePropertyTemplate","314qFRN$$c$QVbu2vc2o93","ConstituentReference","","","IfcIdentifier","P_SINGLEVALUE","","","ConstituentReference",""
104110,103970,1,"IfcSimplePropertyTemplate","0yveVOY2m$V3URAAMuZMAj","Constituents","","","IfcLabel","P_SINGLEVALUE","","","Constituents",""
105051,100,1,"IfcPropertySetTemplate","3r5L1OdRf9ZdVijd3BaKql","CZ_Template","Označení šablony","x","x","","","","",""
82759,105051,1,"IfcSimplePropertyTemplate","0Vm$K3za56hNe$I6o6LjyF","DataTemplateDescription","Element´s template description.","","IfcText","P_SINGLEVALUE","","","DataTemplateDescription","Element´s template description."
150008,105051,1,"IfcSimplePropertyTemplate","0QUL2z8QxW1ZpCAYICSbg6","DataTemplateID","Code generated from the database as a function of phase and use cases","","IfcIdentifier","P_SINGLEVALUE","","","DataTemplateID","Code generated from the database as a function of phase and use cases"
1,-1,-1,"IfcProjectLibrary","","Úroveň potřebných informací","","","","","","","",""
55052,1,0,"IfcRelAssignsToControl","3Y5hCyI41NBRfZZE$PAr77","Analýza realizační ceny","Analýza realizační ceny","Požadavek na data","","","","","",""
5,1,0,"IfcRelAssignsToActor","3vDhz8vYjqoJgPb2Txpw7i","Admin","","","","","","","",""
11,1,0,"IfcRelAssignsToProcess","2eIW_jwQ6229NqftPiBuT2","Dokumentace skutečného provedení stavby","Dokumentace skutečného provedení stavby","true","","","","","",""
524531,1,0,"IfcClassificationReference","0$6hBKgrfv9MPCumFl0fyI","Pozemní stavby","Pozemní stavby","52453","","","","","","DSS"
524541,524531,1,"IfcClassificationReference","3YvP38K5rxWK_r1ZijCQmM","Stavebně architektonické řešení","Stavebně architektonické řešení","52454","52453","","","","","DSS"
895911,524541,2,"IfcClassificationReference","1fNQWZMB$69BqcqEY7x6$Q","IfcDistributionElements","Technická zařízení budov","89591","52454","","","","","DSS"
896151,895911,3,"IfcClassificationReference","12sfxitQfFNvmowsPcoP_y","IfcEvaporativeCooler","Adiabatický chladič","89615","89591","","","","","DSS"
896151,1,0,"IfcRelAssociatesClassification","","","","","","","","","",""
100,1,0,"IfcRelDeclares","","","","","","","","","",""
77272,100,1,"IfcPropertySetTemplate","0R57WJoPUw$C4NTwketcD1","Pset_Warranty","Záruka","","","","","","",""
77274,77272,1,"IfcSimplePropertyTemplate","0IVGirWsuIuGm2DJq87TIO","WarrantyIdentifier","The identifier assigned to a warranty.","","IfcIdentifier","P_SINGLEVALUE","","","WarrantyIdentifier","The identifier assigned to a warranty."
77318,77272,1,"IfcSimplePropertyTemplate","2x5gCP07Od_NNjmEG6EBAK","WarrantyStartDate","The date on which the warranty commences.","","IfcDate","P_SINGLEVALUE","","","WarrantyStartDate","The date on which the warranty commences."
77362,77272,1,"IfcSimplePropertyTemplate","3SSHeqk$uciSEX0PBp2PHh","WarrantyEndDate","The date on which the warranty expires.","","IfcDate","P_SINGLEVALUE","","","WarrantyEndDate","The date on which the warranty expires."
77406,77272,1,"IfcSimplePropertyTemplate","38PoN6_WgjykieRmh3HIQk","IsExtendedWarranty","Indication of whether this is an extended warranty whose duration is greater than that normally assigned to an artefact (=TRUE) or not (= FALSE).","","IfcBoolean","P_SINGLEVALUE","","","IsExtendedWarranty","Indication of whether this is an extended warranty whose duration is greater than that normally assigned to an artefact (=TRUE) or not (= FALSE)."
77450,77272,1,"IfcSimplePropertyTemplate","3QpU5iIN3oeoJMkXoZeglA","WarrantyPeriod","The time duration during which a manufacturer or supplier guarantees or warrants the performance of an artefact.","","IfcDuration","P_SINGLEVALUE","","","WarrantyPeriod","The time duration during which a manufacturer or supplier guarantees or warrants the performance of an artefact."
77494,77272,1,"IfcSimplePropertyTemplate","2eS$aA8FiA6EhqdaYK2afx","WarrantyContent","The content of the warranty.","","IfcText","P_SINGLEVALUE","","","WarrantyContent","The content of the warranty."
77538,77272,1,"IfcSimplePropertyTemplate","3oa7svHWSO$MUyg1eQQeP7","PointOfContact","The organization that should be contacted for action under the terms of the warranty. Note that the role of the organization (manufacturer, supplier, installer etc.) is determined by the IfcActorRole attribute of IfcOrganization.","","IfcLabel","P_SINGLEVALUE","","","PointOfContact","The organization that should be contacted for action under the terms of the warranty. Note that the role of the organization (manufacturer, supplier, installer etc.) is determined by the IfcActorRole attribute of IfcOrganization."
103382,77272,1,"IfcSimplePropertyTemplate","122PLEfBB_ka5cFv2MtlNT","Exclusions","","","IfcText","P_SINGLEVALUE","","","Exclusions",""
77582,100,1,"IfcPropertySetTemplate","25AkZtlDVzuZDwc0GIrYPx","Pset_EnvironmentalImpactIndicators","Ukazatele vlivu na životní prostředí","","","","","","",""
77584,77582,1,"IfcSimplePropertyTemplate","20XMepaB4FzzbHGGxzpxyr","Reference","Reference ID for this specified type in this project (e.g. type 'A-1'). Used to store the non-classification driven internal project type.","","IfcIdentifier","P_SINGLEVALUE","","","Reference","Reference ID for this specified type in this project (e.g. type 'A-1'). Used to store the non-classification driven internal project type."
78332,100,1,"IfcPropertySetTemplate","2UvLQTs8SHlv7ZzfuJ63Vs","Pset_Condition","Stav","","","","","","",""
78334,78332,1,"IfcSimplePropertyTemplate","1W0P2uEYMfGjjSB09IE$NV","AssessmentDate","Date on which the overall condition is assessed","","IfcDate","P_SINGLEVALUE","","","AssessmentDate","Date on which the overall condition is assessed"
78378,78332,1,"IfcSimplePropertyTemplate","3SCz$drekFYtU_fkAPtEqV","AssessmentCondition","The overall condition of a product based on an assessment of the contributions to the overall condition made by the various criteria considered. The meanings given to the values of assessed condition should be agreed and documented by local agreements. For instance, is overall condition measured on a scale of 1 - 10 or by assigning names such as Good, OK, Poor.","","IfcLabel","P_SINGLEVALUE","","","AssessmentCondition","The overall condition of a product based on an assessment of the contributions to the overall condition made by the various criteria considered. The meanings given to the values of assessed condition should be agreed and documented by local agreements. For instance, is overall condition measured on a scale of 1 - 10 or by assigning names such as Good, OK, Poor."
78422,78332,1,"IfcSimplePropertyTemplate","2RFYWCQALQLGU19Tkhj351","AssessmentDescription","Qualitative description of the condition.","","IfcText","P_SINGLEVALUE","","","AssessmentDescription","Qualitative description of the condition."
78466,100,1,"IfcPropertySetTemplate","1F$9jZHO6iGx0rJlHTkFTA","Pset_ManufacturerOccurrence","Informace o zabudovaném výrobku do stavby","","","","","","",""
78556,78466,1,"IfcSimplePropertyTemplate","3$lpA1QZC862DElR$RojFD","SerialNumber","The serial number assigned to an occurrence of a product.","","IfcIdentifier","P_SINGLEVALUE","","","SerialNumber","The serial number assigned to an occurrence of a product."
78998,100,1,"IfcPropertySetTemplate","2v5q6h0mj_jaoeTPBluYW1","Pset_ServiceLife","Životnost","","","","","","",""
79000,78998,1,"IfcSimplePropertyTemplate","2FdtIUpFOO3ZSGbcqq9aj9","ServiceLifeDuration","The length or duration of a service life. The lower bound indicates pessimistic service life, the upper bound indicates optimistic service life, and the setpoint indicates the typical service life.","","IfcDuration","P_SINGLEVALUE","","","ServiceLifeDuration","The length or duration of a service life. The lower bound indicates pessimistic service life, the upper bound indicates optimistic service life, and the setpoint indicates the typical service life."
81906,100,1,"IfcPropertySetTemplate","3ST_fUlbK3VzoCzvW$8l6S","CZ_SingleMaterial","Materiál","","","","","","",""
81908,81906,1,"IfcSimplePropertyTemplate","0WWhfDQdBpA4z3ts2QhQ21","Reference","","","IfcIdentifier","P_SINGLEVALUE","","","Reference",""
81952,81906,1,"IfcSimplePropertyTemplate","1wPkl0kaJB_rrkSME_u7Hn","Material","","","IfcLabel","P_SINGLEVALUE","","","Material",""
81996,100,1,"IfcPropertySetTemplate","0w_DLEFLzLbGwG9cyRnwSw","CZ_UserClassification","Klasifikace uživatelská","x","x","","","","",""
81998,81996,1,"IfcSimplePropertyTemplate","0XRdYwm$Siwwt7VsOdKZ5E","ClasificationSystem","","","IfcIdentifier","P_SINGLEVALUE","","","ClasificationSystem",""
82042,81996,1,"IfcSimplePropertyTemplate","0mDWOMYuULe8SWPyRbXyeA","ClasificationItem","","","IfcIdentifier","P_SINGLEVALUE","","","ClasificationItem",""
82086,100,1,"IfcPropertySetTemplate","2X3md19Rro_5w0KMWM$qpI","CZ_Process","Proces","x","x","","","","",""
82088,82086,1,"IfcSimplePropertyTemplate","1JUMgIkaT6Soc0p0f$2D46","Start","","","IfcDate","P_SINGLEVALUE","","","Start",""
82132,82086,1,"IfcSimplePropertyTemplate","0Q0bT_ZLiMQAmHd$8cLsVE","Finish","","","IfcDate","P_SINGLEVALUE","","","Finish",""
82176,82086,1,"IfcSimplePropertyTemplate","3Yy955rrsOqjoabCs19Mo3","Duration","","","IfcDuration","P_SINGLEVALUE","","","Duration",""
82220,82086,1,"IfcSimplePropertyTemplate","0xgt2v5mfsQOCKVGONyf0a","DeterminationMethod","","","IfcLabel","P_ENUMERATEDVALUE","PEnum_DeterminationMethod","","DeterminationMethod",""
149857,82086,1,"IfcSimplePropertyTemplate","24BMiAE21wzxe0BJoahYWy","ConstructionStage","","","IfcLabel","P_SINGLEVALUE","","","ConstructionStage",""
82308,100,1,"IfcPropertySetTemplate","1Z$Enjw1XYlQTnwB$swG4z","CZ_ClassificationSystemCCI","Klasifikace CCI","x","x","","","","",""
82310,82308,1,"IfcSimplePropertyTemplate","3WIsrHf5HzgA61plX2OKwy","CCICode","","","IfcIdentifier","P_SINGLEVALUE","","","CCICode",""
82486,82308,1,"IfcSimplePropertyTemplate","3NJRGvPb_NOYt03vf9$MIN","FunctionalSystem","","","IfcIdentifier","P_SINGLEVALUE","","","FunctionalSystem",""
82530,82308,1,"IfcSimplePropertyTemplate","17RWNmxb2GgbUG9GeLJ$sY","ConstructiveSystem","","","IfcIdentifier","P_SINGLEVALUE","","","ConstructiveSystem",""
82617,82308,1,"IfcSimplePropertyTemplate","1HgouGqjTs6D7OpCb3oCxt","CodeComponent","","","IfcIdentifier","P_SINGLEVALUE","","","CodeComponent",""
91703,100,1,"IfcPropertySetTemplate","26Y9kmR9Hc58Y8c2$yQQEK","Pset_EvaporativeCoolerTypeCommon","Obecné vlastnosti adiabatického chladiče","","","","","","",""
77584,91703,1,"IfcSimplePropertyTemplate","20XMepaB4FzzbHGGxzpxyr","Reference","Reference ID for this specified type in this project (e.g. type 'A-1'). Used to store the non-classification driven internal project type.","","IfcIdentifier","P_SINGLEVALUE","","","Reference","Reference ID for this specified type in this project (e.g. type 'A-1'). Used to store the non-classification driven internal project type."
80884,91703,1,"IfcSimplePropertyTemplate","0doDzMgh6zhza63p35$8e1","Status","Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished, ""Temporary"" - element will exists only temporary (like a temporary support structure).","","IfcLabel","P_ENUMERATEDVALUE","PEnum_ElementStatus","NEW,EXISTING,DEMOLISH,TEMPORARY,OTHER,NOTKNOWN,UNSET","Status","Status of the element, predominately used in renovation or retrofitting projects. The status can be assigned to as ""New"" - element designed as new addition, ""Existing"" - element exists and remains, ""Demolish"" - element existed but is to be demolished, ""Temporary"" - element will exists only temporary (like a temporary support structure)."
